Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Date,7_Day_Rolling_Average,
12/31/2021,52,OK,15906,5323906,11899,,0,
12/31/2021,52,GA,21258,13582902,27866,,0,
12/31/2021,52,IN,425,8613511,11872,,0,
12/31/2021,52,NJ,18991,15298399,37099,,0,
12/31/2021,52,IN,29514,8541494,12056,,0,
12/31/2021,52,SD,1354,1279217,2360,,0,
12/31/2021,52,DE,5257,1587750,2491,,0,
12/31/2021,52,MP,209,97085,256,,0,
12/31/2021,52,SC,10734,6877361,13047,,0,
12/31/2021,52,GU,32,311265,484,,0,
12/31/2021,52,US,599368,516416615,1058074,,0,
12/31/2021,52,AL,8554,5778587,11211,,0,
12/31/2021,52,MT,977,1468922,1550,,0,
12/31/2021,52,PA,20942,20667746,43474,,0,
12/31/2021,52,NY,145161,34401675,95759,,0,
12/31/2021,52,HI,2801,2602069,5407,,0,
12/31/2021,52,KS,5507,4190172,8304,,0,
12/31/2021,52,PR,18612,5934828,13892,,0,
12/31/2021,52,AZ,33886,10525237,20771,,0,
12/31/2021,52,MN,10508,9273812,16892,,0,
12/31/2021,52,CO,10186,9722601,16904,,0,
12/31/2021,52,AK,951,1048269,1311,,0,
12/31/2021,52,CO,28775,9546052,19669,,0,
12/31/2021,52,US,1649809,509307789,1059875,,0,
12/31/2021,52,MS,4957,3555683,6994,,0,
12/31/2021,52,VA,49806,14499285,21490,,0,
12/31/2021,52,TN,12350,9148170,16626,,0,
12/31/2021,52,DE,1667,1613367,3252,,0,
12/31/2021,52,DC,907,1331030,2496,,0,
12/31/2021,52,WA,11217,12849875,19360,,0,
12/31/2021,52,PA,2486,20123432,34956,,0,
12/31/2021,52,KS,12525,4086291,11450,,0,
12/31/2021,52,AL,15499,5639733,8363,,0,
12/31/2021,52,WY,1489,686161,966,,0,
12/31/2021,52,CT,7373,6783184,15665,,0,
12/31/2021,52,MA,47368,13029285,30330,,0,
12/31/2021,52,ND,2736,1016026,1363,,0,
12/31/2021,52,FL,92229,33736822,64716,,0,
12/31/2021,52,OR,20552,6852504,10150,,0,
12/31/2021,52,ME,9055,2517173,5468,,0,
12/31/2021,52,NE,141,2857010,5833,,0,
12/31/2021,52,UT,1677,4725560,7748,,0,
12/31/2021,52,ID,4437,2026458,1829,,0,
12/31/2021,52,NC,63956,14973981,29967,,0,
12/31/2021,52,WY,585,695684,905,,0,
12/31/2021,52,MO,933,8167221,9309,,0,
12/31/2021,52,HI,396,2245091,4444,,0,
12/31/2021,52,IA,12252,4636337,11405,,0,
12/31/2021,52,NE,3697,2911490,5381,,0,
12/31/2021,52,NC,20608,15203046,29630,,0,
12/31/2021,52,AS,0,75819,29,,0,
12/31/2021,52,VT,1021,1279295,2412,,0,
12/31/2021,52,NV,4777,4398826,9117,,0,
12/31/2021,52,MH,0,48029,16,,0,
12/31/2021,52,MN,27278,9163154,17320,,0,
12/31/2021,52,OR,1261,6937558,5277,,0,
12/31/2021,52,WI,10424,9253453,18286,,0,
12/31/2021,52,WV,2662,2527764,3647,,0,
12/31/2021,52,ND,404,1024422,1436,,0,
12/31/2021,52,WI,29589,9144132,18767,,0,
12/31/2021,52,WA,39757,12619972,23218,,0,
12/31/2021,52,MS,245,3388292,108,,0,
12/31/2021,52,KY,16148,5904238,9822,,0,
12/31/2021,52,IL,24185,20042200,44491,,0,
12/31/2021,52,NH,18085,2405480,6480,,0,
12/31/2021,52,NH,2531,2365597,4461,,0,
12/31/2021,52,OH,60091,15986492,43675,,0,
12/31/2021,52,AR,6167,3876872,6383,,0,
12/31/2021,52,NJ,50970,14997030,36452,,0,
12/31/2021,52,MA,14142,13177934,29738,,0,
12/30/2021,52,MA,41753,13163792,29297,,0,
12/30/2021,52,DE,4398,1582493,2574,,0,
12/30/2021,52,MI,40195,13979476,26832,,0,
12/30/2021,52,LA,19708,5730360,11157,,0,
12/30/2021,52,MO,23274,8088236,9987,,0,
12/30/2021,52,NM,13429,3441533,5493,,0,
12/30/2021,52,ID,4980,2238259,3053,,0,
12/30/2021,52,CA,66333,65589033,128405,,0,
12/30/2021,52,VI,443,129938,230,,0,
12/30/2021,52,RI,8909,1948994,4946,,0,
12/30/2021,52,MH,30,49018,30,,0,
12/30/2021,52,IL,-58731,19742882,39401,,0,
12/30/2021,52,VA,48255,14862815,32386,,0,
12/30/2021,52,GA,39266,13331712,36672,,0,
12/30/2021,52,IA,11823,4672268,7820,,0,
12/30/2021,52,AS,646,79080,371,,0,
12/30/2021,52,CA,228549,65424032,148210,,0,
12/30/2021,52,SC,19074,6713342,12813,,0,
12/30/2021,52,LA,18043,5633478,11017,,0,
12/30/2021,52,RI,6594,1988105,4763,,0,
12/30/2021,52,VT,2881,1249496,2918,,0,
12/30/2021,52,FM,630,84093,90,,0,
12/30/2021,52,PR,22336,6273945,16044,,0,
12/30/2021,52,TN,25955,8922799,16153,,0,
12/30/2021,52,OH,50362,16206665,33310,,0,
12/30/2021,52,FM,56,84939,46,,0,
12/30/2021,52,VI,535,132619,266,,0,
12/30/2021,52,MP,0,95793,232,,0,
12/30/2021,52,MT,3426,1444058,2106,,0,
12/30/2021,52,SD,3422,1277863,2272,,0,
12/30/2021,52,IN,29484,8511980,12799,,0,
12/30/2021,52,CT,24164,6638228,15547,,0,
12/30/2021,52,UT,17619,4522177,11077,,0,
12/30/2021,52,NM,1863,3498921,5111,,0,
12/30/2021,52,MI,43066,14396971,28132,,0,
12/30/2021,52,FL,85277,34237250,61758,,0,
12/30/2021,52,NY,132886,34807599,93837,,0,
12/30/2021,52,AK,1992,1024695,1365,,0,
12/30/2021,52,MD,33241,10670904,22608,,0,
12/30/2021,52,PW,0,37375,78,,0,
12/30/2021,52,GU,740,292986,235,,0,
12/30/2021,52,AR,9006,3800076,6495,,0,
12/30/2021,52,NJ,51227,15279408,36638,,0,
12/30/2021,52,IN,1200,8613086,11830,,0,
12/30/2021,52,GA,39946,13561644,26446,,0,
12/30/2021,52,OK,15799,5308000,10077,,0,
12/30/2021,52,TX,126408,41500542,82602,,0,
12/30/2021,52,MD,36284,10434341,23400,,0,
12/30/2021,52,TX,129039,40612073,84780,,0,
12/30/2021,52,ME,7724,2546081,4869,,0,
12/30/2021,52,DC,4631,1286502,3284,,0,
12/30/2021,52,PW,205,36970,105,,0,
12/30/2021,52,WV,6005,2490508,3665,,0,
12/30/2021,52,NV,14205,4314411,9378,,0,
12/30/2021,52,SD,3217,1261116,2470,,0,
12/30/2021,52,OK,14662,5385924,9614,,0,
12/30/2021,52,AZ,29081,10736452,20109,,0,
12/30/2021,52,KY,15667,5975688,9957,,0,
12/30/2021,52,NJ,48501,14946060,37196,,0,
12/30/2021,52,AR,9785,3870705,5798,,0,
12/30/2021,52,NE,8320,2856869,5840,,0,
12/30/2021,52,ME,8347,2508118,5723,,0,
12/30/2021,52,CO,24128,9712415,16452,,0,
12/30/2021,52,MN,27139,9263304,16333,,0,
12/30/2021,52,HI,8298,2599268,5214,,0,
12/30/2021,52,NY,139257,34256514,96920,,0,
12/30/2021,52,PA,61759,20646804,42098,,0,
12/30/2021,52,MT,3006,1467945,1470,,0,
12/30/2021,52,AL,16756,5770033,10484,,0,
12/30/2021,52,US,1505006,515817247,1026142,,0,
12/30/2021,52,GU,700,311233,480,,0,
12/30/2021,52,SC,19164,6866627,12104,,0,
12/30/2021,52,MP,314,96876,273,,0,
12/30/2021,52,AZ,33341,10491351,22087,,0,
12/30/2021,52,KS,12752,4184665,7935,,0,
12/30/2021,52,PR,31890,5916216,11300,,0,
12/30/2021,52,OR,256,6831952,11608,,0,
12/30/2021,52,ND,2437,1013290,1475,,0,
12/30/2021,52,FL,99267,33644593,67372,,0,
12/30/2021,52,VA,33630,14449479,31047,,0,
12/30/2021,52,MS,11208,3550726,6540,,0,
12/30/2021,52,US,1344045,507657980,1062236,,0,
12/30/2021,52,CO,33058,9517277,20359,,0,
12/30/2021,52,AK,2182,1047318,1236,,0,
12/30/2021,52,MA,48108,12981917,31631,,0,
12/30/2021,52,CT,22977,6775811,15190,,0,
12/30/2021,52,WY,1603,684672,1035,,0,
12/30/2021,52,DE,5320,1611700,3166,,0,
12/30/2021,52,TN,24450,9135820,15642,,0,
12/30/2021,52,AL,15999,5624234,10702,,0,
12/30/2021,52,KS,13796,4073766,11699,,0,
12/30/2021,52,PA,92075,20120946,46148,,0,
12/30/2021,52,WA,27610,12838658,18938,,0,
12/30/2021,52,DC,3513,1330123,2431,,0,
12/30/2021,52,OH,56221,15926401,35218,,0,
12/30/2021,52,NH,7060,2363066,4338,,0,
12/30/2021,52,MN,24755,9135876,18478,,0,
12/30/2021,52,MO,3137,8166288,9214,,0,
12/30/2021,52,NC,39344,14910025,29429,,0,
12/30/2021,52,ID,4312,2022021,2048,,0,
12/30/2021,52,UT,9017,4723883,7887,,0,
12/30/2021,52,WY,1496,695099,860,,0,
12/30/2021,52,MH,0,48029,33,,0,
12/30/2021,52,NV,12928,4394049,8924,,0,
12/30/2021,52,VT,3966,1278274,2343,,0,
12/30/2021,52,AS,0,75819,128,,0,
12/30/2021,52,NC,45748,15182438,27988,,0,
12/30/2021,52,NE,8125,2907793,5135,,0,
12/30/2021,52,IA,13131,4624085,9682,,0,
12/30/2021,52,HI,8529,2244695,5972,,0,
12/30/2021,52,NH,3928,2387395,4834,,0,
12/30/2021,52,WI,29755,9114543,19619,,0,
12/30/2021,52,ND,3224,1024018,1400,,0,
12/30/2021,52,WV,5207,2525102,3394,,0,
12/30/2021,52,WI,27640,9243029,17607,,0,
12/30/2021,52,OR,3231,6936297,5631,,0,
12/30/2021,52,IL,66583,20018015,43224,,0,
12/30/2021,52,KY,16230,5888090,10220,,0,
12/30/2021,52,MS,243,3388047,100,,0,
12/30/2021,52,WA,32244,12580215,25346,,0,
12/29/2021,52,WA,23473,12547971,27572,,0,
12/29/2021,52,MS,147,3387804,98,,0,
12/29/2021,52,KY,11248,5871860,11019,,0,
12/29/2021,52,IL,68228,19951432,42670,,0,
12/29/2021,52,OK,15487,5371262,9083,,0,
12/29/2021,52,SD,3074,1257899,2620,,0,
12/29/2021,52,TN,18477,8896844,16836,,0,
12/29/2021,52,GA,60017,13292446,31147,,0,
12/29/2021,52,VA,49571,14814560,31196,,0,
12/29/2021,52,IL,62459,19801613,47089,,0,
12/29/2021,52,MH,33,48988,32,,0,
12/29/2021,52,RI,5181,1940085,4690,,0,
12/29/2021,52,VI,551,129495,208,,0,
12/29/2021,52,DE,3293,1578095,2760,,0,
12/29/2021,52,MA,48502,13122039,29510,,0,
12/29/2021,52,CA,188964,65522700,157241,,0,
12/29/2021,52,ID,4911,2233279,2555,,0,
12/29/2021,52,LA,18922,5710652,10384,,0,
12/29/2021,52,MI,29767,13939281,28354,,0,
12/29/2021,52,NM,8817,3428104,6276,,0,
12/29/2021,52,MO,16904,8064962,10520,,0,
12/29/2021,52,PR,27580,6251609,16486,,0,
12/29/2021,52,SC,11534,6694268,13528,,0,
12/29/2021,52,CA,245218,65195483,147094,,0,
12/29/2021,52,AS,1008,78434,293,,0,
12/29/2021,52,IA,12663,4660445,7897,,0,
12/29/2021,52,FM,0,83463,0,,0,
12/29/2021,52,VT,872,1246615,3012,,0,
12/29/2021,52,RI,8093,1981511,4827,,0,
12/29/2021,52,LA,11815,5615435,11605,,0,
12/29/2021,52,NV,9624,4300206,9402,,0,
12/29/2021,52,WV,4399,2484503,-90255,,0,
12/29/2021,52,MI,45565,14353905,28187,,0,
12/29/2021,52,NM,9255,3497058,5027,,0,
12/29/2021,52,UT,13172,4504558,10825,,0,
12/29/2021,52,VI,532,132084,239,,0,
12/29/2021,52,FM,166,84883,43,,0,
12/29/2021,52,OH,53787,16156303,33215,,0,
12/29/2021,52,CT,16188,6614064,15985,,0,
12/29/2021,52,MT,2505,1440632,2289,,0,
12/29/2021,52,MP,459,95793,288,,0,
12/29/2021,52,IN,21573,8482496,13906,,0,
12/29/2021,52,SD,3951,1274441,2236,,0,
12/29/2021,52,PW,138,36765,103,,0,
12/29/2021,52,AR,9238,3791070,5243,,0,
12/29/2021,52,GU,562,292246,271,,0,
12/29/2021,52,NY,140161,34674713,94283,,0,
12/29/2021,52,FL,90267,34151973,62028,,0,
12/29/2021,52,PW,203,37375,102,,0,
12/29/2021,52,MD,36073,10637663,22957,,0,
12/29/2021,52,AK,1613,1022703,1418,,0,
12/29/2021,52,DC,1618,1281871,3373,,0,
12/29/2021,52,ME,8738,2538357,4772,,0,
12/29/2021,52,TX,128149,40483034,87441,,0,
12/29/2021,52,MD,35500,10398057,24114,,0,
12/29/2021,52,TX,130027,41374134,80196,,0,
12/29/2021,52,OK,13924,5292201,10463,,0,
12/29/2021,52,GA,42507,13521698,25665,,0,
12/29/2021,52,IN,20302,8611886,11809,,0,
12/29/2021,52,NJ,54177,15228181,36933,,0,
12/29/2021,52,OR,14421,6933066,7570,,0,
12/29/2021,52,WI,29053,9215389,17585,,0,
12/29/2021,52,WY,1247,683069,1129,,0,
12/29/2021,52,CT,24710,6752834,15090,,0,
12/29/2021,52,MA,32585,12933809,33125,,0,
12/29/2021,52,MP,324,96562,273,,0,
12/29/2021,52,SC,19735,6847463,11793,,0,
12/29/2021,52,GU,718,310533,462,,0,
12/29/2021,52,US,1648118,514312241,1017046,,0,
12/29/2021,52,AR,9137,3860920,5483,,0,
12/29/2021,52,NJ,57691,14897559,38800,,0,
12/29/2021,52,KY,16145,5960021,9477,,0,
12/29/2021,52,AZ,31857,10707371,19874,,0,
12/29/2021,52,AL,16629,5753277,10012,,0,
12/29/2021,52,MT,1375,1464939,1392,,0,
12/29/2021,52,PA,69686,20585045,41263,,0,
12/29/2021,52,NY,134453,34117257,100042,,0,
12/29/2021,52,HI,6052,2590970,5066,,0,
12/29/2021,52,ME,5670,2499771,6405,,0,
12/29/2021,52,NE,5689,2848549,5991,,0,
12/29/2021,52,MN,28664,9236165,16334,,0,
12/29/2021,52,CO,27379,9688287,16645,,0,
12/29/2021,52,AK,2048,1045136,1158,,0,
12/29/2021,52,CO,25767,9484219,20900,,0,
12/29/2021,52,US,1299955,506313935,1042911,,0,
12/29/2021,52,KS,12996,4171913,7670,,0,
12/29/2021,52,AZ,22189,10458010,22261,,0,
12/29/2021,52,MS,11128,3539518,5905,,0,
12/29/2021,52,VA,19963,14415849,34764,,0,
12/29/2021,52,PR,372,5884326,9893,,0,
12/29/2021,52,FL,61604,33545326,69048,,0,
12/29/2021,52,ND,994,1010853,1551,,0,
12/29/2021,52,OR,13304,6831696,15790,,0,
12/29/2021,52,WV,6291,2519895,3221,,0,
12/29/2021,52,ND,2708,1020794,1227,,0,
12/29/2021,52,WI,22349,9084788,20592,,0,
12/29/2021,52,UT,14448,4714866,8370,,0,
12/29/2021,52,ID,3370,2017709,2285,,0,
12/29/2021,52,NC,28962,14870681,33548,,0,
12/29/2021,52,NH,6708,2356006,4208,,0,
12/29/2021,52,OH,41397,15870180,36236,,0,
12/29/2021,52,TN,23387,9111370,14939,,0,
12/29/2021,52,DE,5303,1606380,2838,,0,
12/29/2021,52,DC,4034,1326610,2576,,0,
12/29/2021,52,WA,35811,12811048,20236,,0,
12/29/2021,52,PA,42582,20028871,45800,,0,
12/29/2021,52,KS,9184,4059970,12002,,0,
12/29/2021,52,AL,3281,5608235,10989,,0,
12/29/2021,52,MO,13019,8163151,9083,,0,
12/29/2021,52,MN,24170,9111121,19841,,0,
12/29/2021,52,NH,3693,2383467,10808,,0,
12/29/2021,52,NV,13847,4381121,8727,,0,
12/29/2021,52,MH,0,48029,33,,0,
12/29/2021,52,WY,1422,693603,831,,0,
12/29/2021,52,HI,11626,2236166,6037,,0,
12/29/2021,52,IA,8997,4610954,10809,,0,
12/29/2021,52,NE,8145,2899668,5056,,0,
12/29/2021,52,NC,45332,15136690,26894,,0,
12/29/2021,52,AS,0,75819,136,,0,
12/29/2021,52,VT,4013,1274308,2299,,0,
12/28/2021,52,VT,3836,1270295,2496,,0,
12/28/2021,52,AS,203,75819,163,,0,
12/28/2021,52,NC,44706,15091358,27768,,0,
12/28/2021,52,NE,8393,2891523,5265,,0,
12/28/2021,52,IA,45320,4601957,11322,,0,
12/28/2021,52,HI,2788,2224540,5795,,0,
12/28/2021,52,MD,24274,10362557,24500,,0,
12/28/2021,52,TX,80208,40354885,89799,,0,
12/28/2021,52,ME,8227,2529619,4696,,0,
12/28/2021,52,DC,278,1280253,3713,,0,
12/28/2021,52,PR,26223,6224029,16687,,0,
12/28/2021,52,MA,48829,13073537,30380,,0,
12/28/2021,52,SD,5904,1254825,2910,,0,
12/28/2021,52,OK,15664,5355775,9427,,0,
12/28/2021,52,IL,65437,19883204,43807,,0,
12/28/2021,52,KY,2185,5860612,11711,,0,
12/28/2021,52,MS,0,3387657,111,,0,
12/28/2021,52,WA,66753,12524498,31772,,0,
12/28/2021,52,DE,4403,1574802,4465,,0,
12/28/2021,52,TN,39067,8878367,17762,,0,
12/28/2021,52,VI,110,128944,185,,0,
12/28/2021,52,RI,1157,1934904,4954,,0,
12/28/2021,52,MH,82,48955,31,,0,
12/28/2021,52,IL,11074,19739154,48018,,0,
12/28/2021,52,VA,55750,14764989,32002,,0,
12/28/2021,52,GA,156133,13232429,30227,,0,
12/28/2021,52,MO,2477,8048058,11456,,0,
12/28/2021,52,NM,1465,3419287,6395,,0,
12/28/2021,52,ID,5395,2228368,2580,,0,
12/28/2021,52,CA,44586,65333736,161798,,0,
12/28/2021,52,MI,68924,13909514,30335,,0,
12/28/2021,52,LA,19046,5691730,10506,,0,
12/28/2021,52,AK,5832,1021090,1488,,0,
12/28/2021,52,MD,37197,10601590,23763,,0,
12/28/2021,52,PW,129,37172,100,,0,
12/28/2021,52,OH,53030,16102516,34108,,0,
12/28/2021,52,FM,52,84717,26,,0,
12/28/2021,52,VI,615,131552,226,,0,
12/28/2021,52,IA,11405,4647782,8411,,0,
12/28/2021,52,AS,944,77426,255,,0,
12/28/2021,52,CA,245175,64950265,149163,,0,
12/28/2021,52,SC,1976,6682734,14652,,0,
12/28/2021,52,NM,11764,3487803,5120,,0,
12/28/2021,52,UT,32829,4491386,13277,,0,
12/28/2021,52,MI,45456,14308340,29515,,0,
12/28/2021,52,LA,1744,5603620,12034,,0,
12/28/2021,52,RI,7781,1973418,4794,,0,
12/28/2021,52,VT,323,1245743,3244,,0,
12/28/2021,52,FM,0,83463,0,,0,
12/28/2021,52,WV,7714,2480104,-90836,,0,
12/28/2021,52,NV,11441,4290582,9523,,0,
12/28/2021,52,FL,92958,34061706,64185,,0,
12/28/2021,52,NY,145758,34534552,95926,,0,
12/28/2021,52,SD,3558,1270490,2321,,0,
12/28/2021,52,IN,3333,8460923,14937,,0,
12/28/2021,52,CT,4436,6597876,16338,,0,
12/28/2021,52,MP,1163,95334,301,,0,
12/28/2021,52,MT,4272,1438127,2354,,0,
12/28/2021,52,GU,1,291684,268,,0,
12/28/2021,52,AR,5593,3781832,7292,,0,
12/28/2021,52,PW,78,36627,126,,0,
12/28/2021,52,WY,1470,692181,894,,0,
12/28/2021,52,VA,1048,14395886,36097,,0,
12/28/2021,52,MS,10556,3528390,5804,,0,
12/28/2021,52,AZ,31630,10675514,20318,,0,
12/28/2021,52,KY,16238,5943876,9749,,0,
12/28/2021,52,WI,28523,9186336,18381,,0,
12/28/2021,52,OR,5812,6918645,8996,,0,
12/28/2021,52,NJ,60687,15174004,38097,,0,
12/28/2021,52,IN,27229,8591584,11961,,0,
12/28/2021,52,GA,41884,13479191,25962,,0,
12/28/2021,52,OK,3828,5278277,10766,,0,
12/28/2021,52,TX,127635,41244107,81108,,0,
12/28/2021,52,NJ,39665,14839868,34152,,0,
12/28/2021,52,AR,9592,3851783,5794,,0,
12/28/2021,52,MA,7248,12901224,34585,,0,
12/28/2021,52,CT,25496,6728124,15429,,0,
12/28/2021,52,WY,2373,681822,1209,,0,
12/28/2021,52,US,1665416,512664123,1044103,,0,
12/28/2021,52,GU,728,309815,458,,0,
12/28/2021,52,SC,18682,6827728,12240,,0,
12/28/2021,52,MP,423,96238,286,,0,
12/28/2021,52,AZ,4165,10435821,22873,,0,
12/28/2021,52,NE,26578,2842860,6171,,0,
12/28/2021,52,ME,14218,2494101,6796,,0,
12/28/2021,52,HI,8505,2584918,5537,,0,
12/28/2021,52,NY,83445,33982804,99494,,0,
12/28/2021,52,PA,70486,20515359,42024,,0,
12/28/2021,52,MT,2812,1463564,1794,,0,
12/28/2021,52,AL,16922,5736648,10162,,0,
12/28/2021,52,KS,12987,4158917,7918,,0,
12/28/2021,52,CO,27358,9660908,17470,,0,
12/28/2021,52,MN,24822,9207501,17014,,0,
12/28/2021,52,US,1533313,505013980,1091279,,0,
12/28/2021,52,CO,20956,9458452,21983,,0,
12/28/2021,52,AK,1879,1043088,1200,,0,
12/28/2021,52,MH,0,48029,65,,0,
12/28/2021,52,NV,13817,4367274,8901,,0,
12/28/2021,52,DE,5260,1601077,2469,,0,
12/28/2021,52,TN,25088,9087983,15389,,0,
12/28/2021,52,WI,49322,9062439,21349,,0,
12/28/2021,52,ND,2733,1018086,1309,,0,
12/28/2021,52,WV,5292,2513604,3205,,0,
12/28/2021,52,PR,45930,5883954,12423,,0,
12/28/2021,52,OR,3281,6818392,16917,,0,
12/28/2021,52,ND,3299,1009859,1784,,0,
12/28/2021,52,FL,198457,33483722,71768,,0,
12/28/2021,52,OH,147421,15828783,37172,,0,
12/28/2021,52,NH,6751,2349298,4457,,0,
12/28/2021,52,NC,18766,14841719,39693,,0,
12/28/2021,52,ID,590,2014339,2576,,0,
12/28/2021,52,UT,13993,4700418,8790,,0,
12/28/2021,52,NH,15206,2379774,11737,,0,
12/28/2021,52,MO,21134,8150132,9312,,0,
12/28/2021,52,AL,12941,5604954,12304,,0,
12/28/2021,52,KS,44508,4050786,12411,,0,
12/28/2021,52,PA,105230,19986289,51761,,0,
12/28/2021,52,WA,31034,12775237,21537,,0,
12/28/2021,52,DC,4431,1322576,2716,,0,
12/28/2021,52,MN,44818,9086951,18032,,0,
12/27/2021,52,MN,0,9042133,13239,,0,
12/27/2021,52,AR,5,3776239,6893,,0,
12/27/2021,52,GU,329,291683,269,,0,
12/27/2021,52,NM,1112,3417822,6911,,0,
12/27/2021,52,MO,7,8045581,12742,,0,
12/27/2021,52,WA,16,12457745,37177,,0,
12/27/2021,52,MS,21,3387657,111,,0,
12/27/2021,52,KY,1575,5858427,12290,,0,
12/27/2021,52,IL,63668,19817767,45563,,0,
12/27/2021,52,DC,1654,1279975,4019,,0,
12/27/2021,52,ME,6136,2521392,5442,,0,
12/27/2021,52,TX,253310,40274677,92942,,0,
12/27/2021,52,MD,5596,10338283,26890,,0,
12/27/2021,52,HI,399,2221752,9798,,0,
12/27/2021,52,IA,0,4556637,9379,,0,
12/27/2021,52,NE,6926,2883130,5514,,0,
12/27/2021,52,NC,37226,15046652,29087,,0,
12/27/2021,52,AS,0,75616,209,,0,
12/27/2021,52,VT,3461,1266459,2704,,0,
12/27/2021,52,OK,14719,5340111,9886,,0,
12/27/2021,52,SD,2,1248921,3008,,0,
12/27/2021,52,PR,25872,6197806,16913,,0,
12/27/2021,52,MA,40629,13024708,31848,,0,
12/27/2021,52,GA,77,13076296,19540,,0,
12/27/2021,52,VA,45143,14709239,32739,,0,
12/27/2021,52,IL,163036,19728080,55674,,0,
12/27/2021,52,MH,65,48873,28,,0,
12/27/2021,52,RI,1692,1933747,5209,,0,
12/27/2021,52,VI,30,128834,273,,0,
12/27/2021,52,DE,12,1570399,3842,,0,
12/27/2021,52,TN,9,8839300,20479,,0,
12/27/2021,52,MT,5,1433855,2657,,0,
12/27/2021,52,MP,0,94171,240,,0,
12/27/2021,52,SC,2513,6680758,15536,,0,
12/27/2021,52,CA,214928,64705090,152493,,0,
12/27/2021,52,AS,0,76482,132,,0,
12/27/2021,52,IA,12182,4636377,9092,,0,
12/27/2021,52,ID,4758,2222973,2846,,0,
12/27/2021,52,CA,15519,65289150,167736,,0,
12/27/2021,52,VI,107,130937,199,,0,
12/27/2021,52,FM,46,84665,30,,0,
12/27/2021,52,OH,49031,16049486,35782,,0,
12/27/2021,52,LA,13769,5672684,10800,,0,
12/27/2021,52,MI,0,13840590,23201,,0,
12/27/2021,52,PW,74,37043,103,,0,
12/27/2021,52,MD,32776,10564393,24424,,0,
12/27/2021,52,AK,19,1015258,1345,,0,
12/27/2021,52,CT,1699,6593440,17298,,0,
12/27/2021,52,NV,13653,4279141,8912,,0,
12/27/2021,52,WV,1,2472390,-91936,,0,
12/27/2021,52,MI,39743,14262884,31251,,0,
12/27/2021,52,UT,35,4458557,10946,,0,
12/27/2021,52,NM,9621,3476039,5306,,0,
12/27/2021,52,FM,0,83463,22,,0,
12/27/2021,52,VT,1702,1245420,3675,,0,
12/27/2021,52,RI,7488,1965637,4698,,0,
12/27/2021,52,LA,2298,5601876,12421,,0,
12/27/2021,52,IN,215,8457590,16218,,0,
12/27/2021,52,SD,3484,1266932,2415,,0,
12/27/2021,52,NY,137180,34388794,97025,,0,
12/27/2021,52,FL,93774,33968748,66163,,0,
12/27/2021,52,DC,3568,1318145,2889,,0,
12/27/2021,52,WA,23896,12744203,23741,,0,
12/27/2021,52,PA,9,19881059,22232,,0,
12/27/2021,52,KS,3,4006278,6642,,0,
12/27/2021,52,AL,1180,5592013,11665,,0,
12/27/2021,52,KS,11113,4145930,8153,,0,
12/27/2021,52,TX,120158,41116472,83530,,0,
12/27/2021,52,OK,33002,5274449,11222,,0,
12/27/2021,52,GA,37355,13437307,26611,,0,
12/27/2021,52,IN,25531,8564355,12987,,0,
12/27/2021,52,NJ,58778,15113317,39299,,0,
12/27/2021,52,WY,1119,690711,984,,0,
12/27/2021,52,PW,140,36549,115,,0,
12/27/2021,52,OR,9346,6912833,11939,,0,
12/27/2021,52,WI,25345,9157813,19453,,0,
12/27/2021,52,MS,9068,3517834,5987,,0,
12/27/2021,52,VA,19891,14394838,41771,,0,
12/27/2021,52,KY,14501,5927638,10203,,0,
12/27/2021,52,AZ,31432,10643884,20705,,0,
12/27/2021,52,AL,14998,5719726,10411,,0,
12/27/2021,52,MT,2260,1460752,1968,,0,
12/27/2021,52,PA,62480,20444873,43350,,0,
12/27/2021,52,NY,25595,33899359,99981,,0,
12/27/2021,52,HI,9269,2576413,5560,,0,
12/27/2021,52,WY,4,679449,1270,,0,
12/27/2021,52,CT,21376,6702628,15801,,0,
12/27/2021,52,MA,4795,12893976,36807,,0,
12/27/2021,52,AR,8356,3842191,6087,,0,
12/27/2021,52,NJ,58292,14800203,35792,,0,
12/27/2021,52,ME,13,2479883,7590,,0,
12/27/2021,52,NE,0,2816282,5204,,0,
12/27/2021,52,MP,518,95815,300,,0,
12/27/2021,52,SC,17644,6809046,13016,,0,
12/27/2021,52,GU,1112,309087,508,,0,
12/27/2021,52,US,1507320,510998707,1083965,,0,
12/27/2021,52,AZ,20902,10431656,24316,,0,
12/27/2021,52,MO,20388,8128998,9925,,0,
12/27/2021,52,PR,17,5838024,11144,,0,
12/27/2021,52,NV,12790,4353457,9194,,0,
12/27/2021,52,MH,0,48029,65,,0,
12/27/2021,52,MN,21401,9182679,17987,,0,
12/27/2021,52,CO,22468,9633550,18377,,0,
12/27/2021,52,AK,1686,1041209,1280,,0,
12/27/2021,52,CO,4180,9437496,22117,,0,
12/27/2021,52,US,691980,503480667,1034442,,0,
12/27/2021,52,WV,4773,2508312,3350,,0,
12/27/2021,52,ND,837,1015353,1431,,0,
12/27/2021,52,WI,0,9013117,15767,,0,
12/27/2021,52,TN,22810,9062895,16126,,0,
12/27/2021,52,DE,3695,1595817,2507,,0,
12/27/2021,52,NH,888,2364568,10090,,0,
12/27/2021,52,NH,6098,2342547,4590,,0,
12/27/2021,52,OH,0,15681362,20078,,0,
